area,crop,last,tile,dates,SustInd,country,version,flatness,src_proj,perimeter,center_lat,center_lng,confidence,exterior_area,number_of_vertices,number_of_vertices_simplified,herbaceous_vegetation,shrubs,open_forest,id,id_long,center
1238.06237,100,0.077294,37MCT,"20230602,20230826,20230925",-5.495138,KE,202405,0.04452248632,32737,0,-2.36711,37.810034,98.18540668,1238.06237,26,11,0,0,0,178429_37MCT_ke-120712106,178429_37MCT_ke-1207121065083474_202405,"-2.36711,37.810034"
1520.688733,100,0.073809,37MCT,"20230602,20230826,20230925",-7.336174,KE,202405,0.0433676298,32737,0,-2.355455,37.813874,96.41098666,1520.688733,24,13,0,0,0,50053_37MCT_ke-1207121065,50053_37MCT_ke-1207121065083474_202405,"-2.355455,37.813874"
3100.679541,100,0.075542,37MCT,"20230602,20230826,20230925",-3.71745,KE,202405,0.02193534121,32737,0,-2.379993,37.841317,92.89184952,3100.679541,40,19,0,0,0,171382_37MCT_ke-120712106,171382_37MCT_ke-1207121065083474_202405,"-2.379993,37.841317"
5291.25727,100,0.065958,37MCT,"20230602,20230826,20230925",-16.524859,KE,202405,0.04096170779,32737,0,-2.376593,37.815713,97.30355024,5291.25727,46,18,0,0,0,48620_37MCT_ke-1207121065,48620_37MCT_ke-1207121065083474_202405,"-2.376593,37.815713"
2450.284511,100,0.098543,37MCT,"20230602,20230826,20230925",1.343581,KE,202405,0.05749875552,32737,0,-2.361172,37.822457,93.25377369,2450.284511,34,14,0,0,0,18278_37MCT_ke-1207121065,18278_37MCT_ke-1207121065083474_202405,"-2.361172,37.822457"
857.047667,50,0.060353,37MCT,"20230602,20230826,20230925",-12.415295,KE,202405,0.05991081025,32737,0,-2.364238,37.837371,91.47727299,857.047667,21,10,25,25,0,57360_37MCT_ke-1207121065,57360_37MCT_ke-1207121065083474_202405,"-2.364238,37.837371"
6654.164764,100,0.086074,37MCT,"20230602,20230826,20230925",-0.449266,KE,202405,0.04266220782,32737,0,-2.377529,37.839839,97.86242628,6654.164764,46,21,0,0,0,18471_37MCT_ke-1207121065,18471_37MCT_ke-1207121065083474_202405,"-2.377529,37.839839"
11347.73664,100,0.083594,37MCT,"20230602,20230826,20230925",-7.759014,KE,202405,0.06448539645,32737,0,-2.368696,37.811617,97.47225237,11347.73664,33,13,0,0,0,22576_37MCT_ke-1207121065,22576_37MCT_ke-1207121065083474_202405,"-2.368696,37.811617"
775.025444,100,0.080924,37MCT,"20230602,20230826,20230925",0.295675,KE,202405,0.06045643035,32737,0,-2.362181,37.830902,93.50081825,775.025444,15,9,0,0,0,93525_37MCT_ke-1207121065,93525_37MCT_ke-1207121065083474_202405,"-2.362181,37.830902"
5400.129165,100,0.093812,37MCT,"20230602,20230826,20230925",0.455086,KE,202405,0.0362823911,32737,0,-2.365907,37.82752,94.76353455,5400.129165,50,23,0,0,0,61910_37MCT_ke-1207121065,61910_37MCT_ke-1207121065083474_202405,"-2.365907,37.82752"
2569.96977,100,0.074225,37MCT,"20230602,20230826,20230925",-1.622363,KE,202405,0.02735216559,32737,0,-2.355389,37.816552,95.35670853,2569.96977,43,11,0,0,0,138102_37MCT_ke-120712106,138102_37MCT_ke-1207121065083474_202405,"-2.355389,37.816552"
5597.192214,100,0.090564,37MCT,"20230602,20230826,20230925",-4.351802,KE,202405,0.04307049658,32737,0,-2.364377,37.819906,95.7719043,5597.192214,50,25,0,0,0,158211_37MCT_ke-120712106,158211_37MCT_ke-1207121065083474_202405,"-2.364377,37.819906"
19038.35568,100,0.085231,37MCT,"20230602,20230826,20230925",1.612944,KE,202405,0.0406457925,32737,0,-2.363924,37.825329,97.37208203,19544.42708,123,52,0,0,0,86463_37MCT_ke-1207121065,86463_37MCT_ke-1207121065083474_202405,"-2.363924,37.825329"
7788.930823,100,0.097128,37MCT,"20230602,20230826,20230925",3.227163,KE,202405,0.05851898307,32737,0,-2.360298,37.821505,96.3008709,7788.930823,36,13,0,0,0,12571_37MCT_ke-1207121065,12571_37MCT_ke-1207121065083474_202405,"-2.360298,37.821505"
4005.860919,100,0.103011,37MCT,"20230602,20230826,20230925",5.878697,KE,202405,0.0646241119,32737,0,-2.357366,37.829925,97.21971488,4005.860919,30,10,0,0,0,60469_37MCT_ke-1207121065,60469_37MCT_ke-1207121065083474_202405,"-2.357366,37.829925"
10461.18802,75,0.110661,37MCT,"20230602,20230826,20230925",-0.886649,KE,202405,0.05718849575,32737,0,-2.383057,37.831646,94.22953129,10461.18802,50,21,0,25,0,155407_37MCT_ke-120712106,155407_37MCT_ke-1207121065083474_202405,"-2.383057,37.831646"
4399.792929,100,0.100651,37MCT,"20230602,20230826,20230925",-1.986051,KE,202405,0.04416808489,32737,0,-2.364901,37.81813,96.53264419,4399.792929,41,21,0,0,0,145149_37MCT_ke-120712106,145149_37MCT_ke-1207121065083474_202405,"-2.364901,37.81813"
7565.75065,100,0.087812,37MCT,"20230602,20230826,20230925",-0.446612,KE,202405,0.06120598542,32737,0,-2.366686,37.816504,97.57683659,7565.75065,38,17,0,0,0,179883_37MCT_ke-120712106,179883_37MCT_ke-1207121065083474_202405,"-2.366686,37.816504"
2342.16797,100,0.076705,37MCT,"20230602,20230826,20230925",-7.660927,KE,202405,0.05931682244,32737,0,-2.373201,37.820713,94.73163414,2342.16797,22,10,0,0,0,52946_37MCT_ke-1207121065,52946_37MCT_ke-1207121065083474_202405,"-2.373201,37.820713"
8177.579403,100,0.077405,37MCT,"20230602,20230826,20230925",-3.18021,KE,202405,0.05275572532,32737,0,-2.36486,37.808291,97.72777175,8177.579403,32,13,0,0,0,16792_37MCT_ke-1207121065,16792_37MCT_ke-1207121065083474_202405,"-2.36486,37.808291"
15146.37506,83.33,0.089626,37MCT,"20230602,20230826,20230925",-6.594107,KE,202405,0.03430428162,32737,0,-2.376316,37.835173,93.14636612,15146.37506,75,30,0,16.67,0,35732_37MCT_ke-1207121065,35732_37MCT_ke-1207121065083474_202405,"-2.376316,37.835173"
4764.531805,100,0.08323,37MCT,"20230602,20230826,20230925",-2.300969,KE,202405,0.06545738346,32737,0,-2.365961,37.821628,97.99841714,4764.531805,27,12,0,0,0,54455_37MCT_ke-1207121065,54455_37MCT_ke-1207121065083474_202405,"-2.365961,37.821628"
6931.74118,100,0.08001,37MCT,"20230602,20230826,20230925",-9.289976,KE,202405,0.04328789242,32737,0,-2.365384,37.836163,88.73311329,7126.90418,72,32,0,0,0,102274_37MCT_ke-120712106,102274_37MCT_ke-1207121065083474_202405,"-2.365384,37.836163"
29934.98734,85.71,0.093801,37MCT,"20230602,20230826,20230925",0.101413,KE,202405,0.03094571364,32737,0,-2.362794,37.839035,97.61704969,30086.23953,116,53,14.29,0,0,131037_37MCT_ke-120712106,131037_37MCT_ke-1207121065083474_202405,"-2.362794,37.839035"
556.213255,100,0.104744,37MCT,"20230602,20230826,20230925",0.451751,KE,202405,0.05115710548,32737,0,-2.375588,37.829296,86.5110569,556.213255,19,10,0,0,0,183188_37MCT_ke-120712106,183188_37MCT_ke-1207121065083474_202405,"-2.375588,37.829296"
10928.63858,100,0.082617,37MCT,"20230602,20230826,20230925",-2.028604,KE,202405,0.04172326475,32737,0,-2.359843,37.820693,97.37556624,10928.63858,48,21,0,0,0,112193_37MCT_ke-120712106,112193_37MCT_ke-1207121065083474_202405,"-2.359843,37.820693"
22867.0411,100,0.083057,37MCT,"20230602,20230826,20230925",-5.316008,KE,202405,0.02799988871,32737,0,-2.35893,37.826009,97.59295082,23249.22936,119,52,0,0,0,54572_37MCT_ke-1207121065,54572_37MCT_ke-1207121065083474_202405,"-2.35893,37.826009"
978.938843,100,0.095935,37MCT,"20230602,20230826,20230925",5.119814,KE,202405,0.05425203122,32737,0,-2.357954,37.833521,88.57629299,978.938843,26,12,0,0,0,67675_37MCT_ke-1207121065,67675_37MCT_ke-1207121065083474_202405,"-2.357954,37.833521"
3566.122371,100,0.097612,37MCT,"20230602,20230826,20230925",0.39865,KE,202405,0.05173980466,32737,0,-2.378485,37.821718,92.58784628,3566.122371,30,14,0,0,0,112194_37MCT_ke-120712106,112194_37MCT_ke-1207121065083474_202405,"-2.378485,37.821718"
4525.94296,100,0.062951,37MCT,"20230602,20230826,20230925",-10.608253,KE,202405,0.03864820321,32737,0,-2.355006,37.818441,97.38852453,4525.94296,39,18,0,0,0,68872_37MCT_ke-1207121065,68872_37MCT_ke-1207121065083474_202405,"-2.355006,37.818441"
1475.732345,100,0.090294,37MCT,"20230602,20230826,20230925",-0.985868,KE,202405,0.04047648473,32737,0,-2.359339,37.812027,87.08860779,1475.732345,32,14,0,0,0,86197_37MCT_ke-1207121065,86197_37MCT_ke-1207121065083474_202405,"-2.359339,37.812027"
5364.132458,0,0.092473,37MCT,"20230602,20230826,20230925",-2.823944,KE,202405,0.05492672354,32737,0,-2.36602,37.839696,95.10298777,5418.127766,52,26,0,100,0,123811_37MCT_ke-120712106,123811_37MCT_ke-1207121065083474_202405,"-2.36602,37.839696"
4753.038129,50,0.077176,37MCT,"20230602,20230826,20230925",-3.874574,KE,202405,0.04774135663,32737,0,-2.355536,37.824489,97.25967312,4753.038129,36,18,50,0,0,78019_37MCT_ke-1207121065,78019_37MCT_ke-1207121065083474_202405,"-2.355536,37.824489"
24069.12042,100,0.122707,37MCT,"20230602,20230826,20230925",5.937939,KE,202405,0.05339039289,32737,0,-2.372332,37.842009,97.68074656,24126.97577,62,26,0,0,0,24256_37MCT_ke-1207121065,24256_37MCT_ke-1207121065083474_202405,"-2.372332,37.842009"
6815.907427,100,0.088807,37MCT,"20230602,20230826,20230925",1.225702,KE,202405,0.06083804686,32737,0,-2.375345,37.835801,97.13202977,6815.907427,36,17,0,0,0,31455_37MCT_ke-1207121065,31455_37MCT_ke-1207121065083474_202405,"-2.375345,37.835801"
3025.611804,100,0.097335,37MCT,"20230602,20230826,20230925",2.816908,KE,202405,0.03470964117,32737,0,-2.361288,37.809619,94.60526323,3025.611804,45,18,0,0,0,63080_37MCT_ke-1207121065,63080_37MCT_ke-1207121065083474_202405,"-2.361288,37.809619"
3499.316516,100,0.095058,37MCT,"20230602,20230826,20230925",-0.47316,KE,202405,0.03193974786,32737,0,-2.369345,37.841995,95.73206091,3499.316516,39,19,0,0,0,149705_37MCT_ke-120712106,149705_37MCT_ke-1207121065083474_202405,"-2.369345,37.841995"
1199.364804,100,0.101745,37MCT,"20230602,20230826,20230925",-2.513941,KE,202405,0.0693939838,32737,0,-2.375219,37.830573,86.86913109,1199.364804,17,10,0,0,0,110926_37MCT_ke-120712106,110926_37MCT_ke-1207121065083474_202405,"-2.375219,37.830573"
4270.334184,100,0.074681,37MCT,"20230602,20230826,20230925",-5.708528,KE,202405,0.06335481026,32737,0,-2.360959,37.807624,96.04063749,4270.334184,23,11,0,0,0,56056_37MCT_ke-1207121065,56056_37MCT_ke-1207121065083474_202405,"-2.360959,37.807624"
15827.92712,100,0.091819,37MCT,"20230602,20230826,20230925",0.954592,KE,202405,0.02009920241,32737,0,-2.364144,37.815457,97.8828624,15827.92712,104,46,0,0,0,164078_37MCT_ke-120712106,164078_37MCT_ke-1207121065083474_202405,"-2.364144,37.815457"
6382.341034,100,0.079425,37MCT,"20230602,20230826,20230925",-7.298546,KE,202405,0.05892798625,32737,0,-2.367827,37.838653,97.50981236,6456.521828,35,17,0,0,0,158364_37MCT_ke-120712106,158364_37MCT_ke-1207121065083474_202405,"-2.367827,37.838653"
2836.707024,100,0.105443,37MCT,"20230602,20230826,20230925",8.319023,KE,202405,0.06299196034,32737,0,-2.355356,37.830191,91.94455433,2836.707024,27,14,0,0,0,175639_37MCT_ke-120712106,175639_37MCT_ke-1207121065083474_202405,"-2.355356,37.830191"
6707.451611,100,0.100136,37MCT,"20230602,20230826,20230925",2.919875,KE,202405,0.0434132277,32737,0,-2.378754,37.821221,94.99076653,6707.451611,53,19,0,0,0,28340_37MCT_ke-1207121065,28340_37MCT_ke-1207121065083474_202405,"-2.378754,37.821221"
3818.916422,100,0.070564,37MCT,"20230602,20230826,20230925",-5.367149,KE,202405,0.03290298899,32737,0,-2.360278,37.818351,97.52646017,3818.916422,41,18,0,0,0,127196_37MCT_ke-120712106,127196_37MCT_ke-1207121065083474_202405,"-2.360278,37.818351"
2277.567328,100,0.078551,37MCT,"20230602,20230826,20230925",-3.823826,KE,202405,0.02713825484,32737,0,-2.360757,37.827995,89.92680264,2277.567328,37,18,0,0,0,76342_37MCT_ke-1207121065,76342_37MCT_ke-1207121065083474_202405,"-2.360757,37.827995"
14581.15994,83.33,0.086645,37MCT,"20230602,20230826,20230925",-7.071896,KE,202405,0.03680836074,32737,0,-2.379188,37.825272,96.39028287,14869.46042,110,46,0,16.67,0,86429_37MCT_ke-1207121065,86429_37MCT_ke-1207121065083474_202405,"-2.379188,37.825272"
12576.53086,100,0.092954,37MCT,"20230602,20230826,20230925",-7.816287,KE,202405,0.02615538594,32737,0,-2.365727,37.81997,97.12653399,12985.88019,88,41,0,0,0,166929_37MCT_ke-120712106,166929_37MCT_ke-1207121065083474_202405,"-2.365727,37.81997"
2052.505834,100,0.087856,37MCT,"20230602,20230826,20230925",-0.351129,KE,202405,0.06404862219,32737,0,-2.361517,37.809406,93.74441957,2052.505834,22,10,0,0,0,57212_37MCT_ke-1207121065,57212_37MCT_ke-1207121065083474_202405,"-2.361517,37.809406"
5974.311712,100,0.079683,37MCT,"20230602,20230826,20230925",-4.382305,KE,202405,0.05411299587,32737,0,-2.36678,37.811523,98.01629424,5974.311712,32,14,0,0,0,86206_37MCT_ke-1207121065,86206_37MCT_ke-1207121065083474_202405,"-2.36678,37.811523"
28387.80453,100,0.107516,37MCT,"20230602,20230826,20230925",3.042722,KE,202405,0.02304636557,32737,0,-2.36879,37.828939,94.53782272,30001.45448,228,104,0,0,0,154082_37MCT_ke-120712106,154082_37MCT_ke-1207121065083474_202405,"-2.36879,37.828939"
8917.106552,100,0.09513,37MCT,"20230602,20230826,20230925",3.828505,KE,202405,0.06278899479,32737,0,-2.376704,37.839581,93.80364752,8917.106552,37,15,0,0,0,161209_37MCT_ke-120712106,161209_37MCT_ke-1207121065083474_202405,"-2.376704,37.839581"
10308.3703,100,0.085633,37MCT,"20230602,20230826,20230925",-12.313919,KE,202405,0.03883550101,32737,0,-2.378813,37.829124,96.99568915,10308.3703,77,29,0,0,0,60492_37MCT_ke-1207121065,60492_37MCT_ke-1207121065083474_202405,"-2.378813,37.829124"
7057.615452,100,0.081766,37MCT,"20230602,20230826,20230925",-5.812564,KE,202405,0.06456116721,32737,0,-2.370497,37.822815,97.39015956,7057.615452,39,12,0,0,0,72029_37MCT_ke-1207121065,72029_37MCT_ke-1207121065083474_202405,"-2.370497,37.822815"
3997.535789,100,0.073876,37MCT,"20230602,20230826,20230925",-8.434371,KE,202405,0.03799357118,32737,0,-2.356691,37.813635,97.24043393,3997.535789,48,21,0,0,0,58980_37MCT_ke-1207121065,58980_37MCT_ke-1207121065083474_202405,"-2.356691,37.813635"
2890.882361,100,0.084565,37MCT,"20230602,20230826,20230925",-2.382841,KE,202405,0.06342802442,32737,0,-2.358846,37.807721,96.44875622,2890.882361,18,12,0,0,0,58983_37MCT_ke-1207121065,58983_37MCT_ke-1207121065083474_202405,"-2.358846,37.807721"
4633.284384,100,0.07254,37MCT,"20230602,20230826,20230925",-7.596758,KE,202405,0.05365725591,32737,0,-2.376975,37.837758,96.23897862,4633.284384,26,13,0,0,0,59028_37MCT_ke-1207121065,59028_37MCT_ke-1207121065083474_202405,"-2.376975,37.837758"
3227.075329,100,0.092802,37MCT,"20230602,20230826,20230925",1.688519,KE,202405,0.05626135175,32737,0,-2.376097,37.836002,96.44687057,3227.075329,34,12,0,0,0,42968_37MCT_ke-1207121065,42968_37MCT_ke-1207121065083474_202405,"-2.376097,37.836002"
1161.164985,100,0.108419,37MCT,"20230602,20230826,20230925",0.678719,KE,202405,0.03682439231,32737,0,-2.370759,37.842293,92.52439022,1161.164985,26,14,0,0,0,15538_37MCT_ke-1207121065,15538_37MCT_ke-1207121065083474_202405,"-2.370759,37.842293"
4488.040745,100,0.087778,37MCT,"20230602,20230826,20230925",-6.442957,KE,202405,0.05063558441,32737,0,-2.368061,37.816341,93.75878286,4488.040745,35,16,0,0,0,51499_37MCT_ke-1207121065,51499_37MCT_ke-1207121065083474_202405,"-2.368061,37.816341"
1135.466554,100,0.085418,37MCT,"20230602,20230826,20230925",-0.352586,KE,202405,0.06577374237,32737,0,-2.36441,37.823773,96.45351481,1135.466554,19,9,0,0,0,113715_37MCT_ke-120712106,113715_37MCT_ke-1207121065083474_202405,"-2.36441,37.823773"
15188.85798,66.67,0.077103,37MCT,"20230602,20230826,20230925",-10.712772,KE,202405,0.05692428181,32737,0,-2.380327,37.811714,96.09227395,15247.12632,63,24,0,0,33.33,50100_37MCT_ke-1207121065,50100_37MCT_ke-1207121065083474_202405,"-2.380327,37.811714"
2814.157492,100,0.087823,37MCT,"20230602,20230826,20230925",0.037085,KE,202405,0.06140532352,32737,0,-2.359046,37.835414,93.8172226,2871.693832,42,16,0,0,0,59019_37MCT_ke-1207121065,59019_37MCT_ke-1207121065083474_202405,"-2.359046,37.835414"
846.276515,100,0.07567,37MCT,"20230602,20230826,20230925",-7.729977,KE,202405,0.06260077926,32737,0,-2.365626,37.808909,92.66375542,846.276515,16,11,0,0,0,107050_37MCT_ke-120712106,107050_37MCT_ke-1207121065083474_202405,"-2.365626,37.808909"
3688.847459,100,0.080088,37MCT,"20230602,20230826,20230925",-0.904512,KE,202405,0.0406264739,32737,0,-2.359387,37.809268,96.6974597,3688.847459,35,19,0,0,0,77578_37MCT_ke-1207121065,77578_37MCT_ke-1207121065083474_202405,"-2.359387,37.809268"
7889.353795,100,0.10539,37MCT,"20230602,20230826,20230925",5.522057,KE,202405,0.03439213594,32737,0,-2.357607,37.832746,91.14755726,7889.353795,81,31,0,0,0,69116_37MCT_ke-1207121065,69116_37MCT_ke-1207121065083474_202405,"-2.357607,37.832746"
1899.535757,100,0.08651,37MCT,"20230602,20230826,20230925",-12.42805,KE,202405,0.03437714681,32737,0,-2.380468,37.8325,92.12982702,1899.535757,40,18,0,0,0,131050_37MCT_ke-120712106,131050_37MCT_ke-1207121065083474_202405,"-2.380468,37.8325"
3612.019869,50,0.075516,37MCT,"20230602,20230826,20230925",-12.681022,KE,202405,0.06020602961,32737,0,-2.374696,37.815267,98.20902884,3612.019869,31,13,0,50,0,166933_37MCT_ke-120712106,166933_37MCT_ke-1207121065083474_202405,"-2.374696,37.815267"
2998.393687,100,0.089833,37MCT,"20230602,20230826,20230925",1.948353,KE,202405,0.05736878955,32737,0,-2.368035,37.824561,94.64608908,2998.393687,33,13,0,0,0,167053_37MCT_ke-120712106,167053_37MCT_ke-1207121065083474_202405,"-2.368035,37.824561"
5221.473738,100,0.0966,37MCT,"20230602,20230826,20230925",3.712631,KE,202405,0.03955056827,32737,0,-2.36619,37.813789,97.09737968,5221.473738,41,18,0,0,0,87745_37MCT_ke-1207121065,87745_37MCT_ke-1207121065083474_202405,"-2.36619,37.813789"
1314.261962,100,0.086174,37MCT,"20230602,20230826,20230925",-3.141192,KE,202405,0.04694729344,32737,0,-2.364228,37.828185,93.49206352,1314.261962,27,13,0,0,0,93532_37MCT_ke-1207121065,93532_37MCT_ke-1207121065083474_202405,"-2.364228,37.828185"
4285.092104,100,0.073525,37MCT,"20230602,20230826,20230925",-3.60936,KE,202405,0.05748515395,32737,0,-2.359507,37.833547,97.56051421,4285.092104,33,17,0,0,0,119505_37MCT_ke-120712106,119505_37MCT_ke-1207121065083474_202405,"-2.359507,37.833547"
9558.988755,100,0.089886,37MCT,"20230602,20230826,20230925",-1.469753,KE,202405,0.03862675745,32737,0,-2.370864,37.826447,89.85664749,9558.988755,70,27,0,0,0,115122_37MCT_ke-120712106,115122_37MCT_ke-1207121065083474_202405,"-2.370864,37.826447"
3943.475688,100,0.089856,37MCT,"20230602,20230826,20230925",-0.744993,KE,202405,0.03485661595,32737,0,-2.356213,37.827774,90.58648205,3943.475688,53,24,0,0,0,136847_37MCT_ke-120712106,136847_37MCT_ke-1207121065083474_202405,"-2.356213,37.827774"
2150.605561,100,0.090066,37MCT,"20230602,20230826,20230925",1.055653,KE,202405,0.04862891639,32737,0,-2.373075,37.84151,97.20887518,2150.605561,20,10,0,0,0,115116_37MCT_ke-120712106,115116_37MCT_ke-1207121065083474_202405,"-2.373075,37.84151"
2954.224949,75,0.082532,37MCT,"20230602,20230826,20230925",-15.579257,KE,202405,0.03065550935,32737,0,-2.379755,37.82968,86.39421082,2954.224949,53,28,0,25,0,126716_37MCT_ke-120712106,126716_37MCT_ke-1207121065083474_202405,"-2.379755,37.82968"
8885.1711,100,0.091429,37MCT,"20230602,20230826,20230925",-0.236485,KE,202405,0.04863465724,32737,0,-2.35529,37.82502,97.89680386,8885.1711,56,23,0,0,0,167048_37MCT_ke-120712106,167048_37MCT_ke-1207121065083474_202405,"-2.35529,37.82502"
14519.42922,100,0.085131,37MCT,"20230602,20230826,20230925",1.646796,KE,202405,0.02088492285,32737,0,-2.372547,37.835078,95.18552065,14680.61912,126,55,0,0,0,67682_37MCT_ke-1207121065,67682_37MCT_ke-1207121065083474_202405,"-2.372547,37.835078"
4071.914996,100,0.088909,37MCT,"20230602,20230826,20230925",-0.587406,KE,202405,0.02279010592,32737,0,-2.364244,37.827619,97.35334075,4071.914996,62,19,0,0,0,128352_37MCT_ke-120712106,128352_37MCT_ke-1207121065083474_202405,"-2.364244,37.827619"
1990.949896,100,0.066061,37MCT,"20230602,20230826,20230925",-10.288193,KE,202405,0.06633742302,32737,0,-2.356097,37.818164,93.87660837,1990.949896,20,10,0,0,0,8136_37MCT_ke-12071210650,8136_37MCT_ke-1207121065083474_202405,"-2.356097,37.818164"
1363.751492,0,0.094861,37MCT,"20230602,20230826,20230925",-5.136817,KE,202405,0.05051441234,32737,0,-2.381368,37.825738,87.55516052,1363.751492,25,13,0,100,0,58939_37MCT_ke-1207121065,58939_37MCT_ke-1207121065083474_202405,"-2.381368,37.825738"
1831.950722,100,0.109418,37MCT,"20230602,20230826,20230925",-5.296808,KE,202405,0.06444347739,32737,0,-2.37173,37.817267,93.62759924,1831.950722,22,11,0,0,0,158562_37MCT_ke-120712106,158562_37MCT_ke-1207121065083474_202405,"-2.37173,37.817267"
5796.024092,50,0.076354,37MCT,"20230602,20230826,20230925",-7.125533,KE,202405,0.05966166809,32737,0,-2.356526,37.824492,96.23139238,5796.024092,40,17,50,0,0,19880_37MCT_ke-1207121065,19880_37MCT_ke-1207121065083474_202405,"-2.356526,37.824492"
7572.269201,100,0.090908,37MCT,"20230602,20230826,20230925",-0.454919,KE,202405,0.06325420792,32737,0,-2.359317,37.811107,96.14566398,7572.269201,33,11,0,0,0,54457_37MCT_ke-1207121065,54457_37MCT_ke-1207121065083474_202405,"-2.359317,37.811107"
1621.807212,50,0.085002,37MCT,"20230602,20230826,20230925",-1.242725,KE,202405,0.07050131146,32737,0,-2.357066,37.810925,97.25042295,1621.807212,22,10,0,50,0,84651_37MCT_ke-1207121065,84651_37MCT_ke-1207121065083474_202405,"-2.357066,37.810925"
13303.07112,100,0.092325,37MCT,"20230602,20230826,20230925",6.215293,KE,202405,0.05853699189,32737,0,-2.367808,37.830527,97.88437915,13303.07112,46,19,0,0,0,79167_37MCT_ke-1207121065,79167_37MCT_ke-1207121065083474_202405,"-2.367808,37.830527"
2560.152193,100,0.079265,37MCT,"20230602,20230826,20230925",-0.460796,KE,202405,0.06340976841,32737,0,-2.360335,37.806449,90.10638332,2560.152193,27,10,0,0,0,128085_37MCT_ke-120712106,128085_37MCT_ke-1207121065083474_202405,"-2.360335,37.806449"
3215.688991,100,0.067444,37MCT,"20230602,20230826,20230925",-6.363811,KE,202405,0.04138752484,32737,0,-2.382137,37.836202,95.85852909,3215.688991,31,15,0,0,0,86436_37MCT_ke-1207121065,86436_37MCT_ke-1207121065083474_202405,"-2.382137,37.836202"
7700.790083,25,0.112487,37MCT,"20230602,20230826,20230925",-0.520685,KE,202405,0.0530568703,32737,0,-2.382834,37.830603,93.95525455,7700.790083,53,21,0,50,25,132492_37MCT_ke-120712106,132492_37MCT_ke-1207121065083474_202405,"-2.382834,37.830603"
1456.81791,100,0.09239,37MCT,"20230602,20230826,20230925",-0.438936,KE,202405,0.05780494459,32737,0,-2.372274,37.835953,87.14416695,1456.81791,31,13,0,0,0,72037_37MCT_ke-1207121065,72037_37MCT_ke-1207121065083474_202405,"-2.372274,37.835953"
7048.874258,100,0.064587,37MCT,"20230602,20230826,20230925",-20.430411,KE,202405,0.05222664925,32737,0,-2.375715,37.816778,96.77168941,7048.874258,40,12,0,0,0,147047_37MCT_ke-120712106,147047_37MCT_ke-1207121065083474_202405,"-2.375715,37.816778"
5228.269561,100,0.077263,37MCT,"20230602,20230826,20230925",-7.912401,KE,202405,0.04510535133,32737,0,-2.373877,37.828535,97.29202271,5228.269561,35,13,0,0,0,169931_37MCT_ke-120712106,169931_37MCT_ke-1207121065083474_202405,"-2.373877,37.828535"
7628.416297,100,0.081766,37MCT,"20230602,20230826,20230925",-12.133103,KE,202405,0.05078475691,32737,0,-2.379813,37.83209,96.88629293,7733.15101,62,29,0,0,0,177102_37MCT_ke-120712106,177102_37MCT_ke-1207121065083474_202405,"-2.379813,37.83209"
2235.617554,100,0.069189,37MCT,"20230602,20230826,20230925",-5.478303,KE,202405,0.04559509786,32737,0,-2.383086,37.835305,98.07619047,2235.617554,34,17,0,0,0,21965_37MCT_ke-1207121065,21965_37MCT_ke-1207121065083474_202405,"-2.383086,37.835305"
11099.36674,66.67,0.065567,37MCT,"20230602,20230826,20230925",-9.557755,KE,202405,0.04443074686,32737,0,-2.353678,37.818377,97.9839325,11099.36674,63,28,16.67,16.67,0,107895_37MCT_ke-120712106,107895_37MCT_ke-1207121065083474_202405,"-2.353678,37.818377"
7457.915302,75,0.06202,37MCT,"20230602,20230826,20230925",-18.987716,KE,202405,0.03696296664,32737,0,-2.37516,37.816698,96.71745014,7457.915302,59,20,0,25,0,66277_37MCT_ke-1207121065,66277_37MCT_ke-1207121065083474_202405,"-2.37516,37.816698"
8627.244876,100,0.091704,37MCT,"20230602,20230826,20230925",-5.315102,KE,202405,0.0206333797,32737,0,-2.37583,37.826587,90.17983246,8627.244876,90,42,0,0,0,161212_37MCT_ke-120712106,161212_37MCT_ke-1207121065083474_202405,"-2.37583,37.826587"
3568.111094,100,0.090054,37MCT,"20230602,20230826,20230925",-6.676287,KE,202405,0.06005069192,32737,0,-2.37865,37.826061,88.68368626,3568.111094,37,14,0,0,0,132486_37MCT_ke-120712106,132486_37MCT_ke-1207121065083474_202405,"-2.37865,37.826061"
6075.398158,100,0.088905,37MCT,"20230602,20230826,20230925",-3.627064,KE,202405,0.05410157214,32737,0,-2.361518,37.834188,94.55862951,6075.398158,53,19,0,0,0,113713_37MCT_ke-120712106,113713_37MCT_ke-1207121065083474_202405,"-2.361518,37.834188"
8904.20042,33.33,0.066973,37MCT,"20230602,20230826,20230925",-6.593442,KE,202405,0.04037049483,32737,0,-2.356125,37.82006,97.5617733,8904.20042,49,23,33.33,33.33,0,48615_37MCT_ke-1207121065,48615_37MCT_ke-1207121065083474_202405,"-2.356125,37.82006"
447.220108,100,0.110898,37MCT,"20230602,20230826,20230925",4.8655,KE,202405,0.06345106146,32737,0,-2.364754,37.826169,94.08923054,447.220108,16,10,0,0,0,142465_37MCT_ke-120712106,142465_37MCT_ke-1207121065083474_202405,"-2.364754,37.826169"
4687.941706,100,0.071752,37MCT,"20230602,20230826,20230925",-7.398981,KE,202405,0.05862603585,32737,0,-2.380242,37.83948,98.33977783,4687.941706,32,14,0,0,0,142520_37MCT_ke-120712106,142520_37MCT_ke-1207121065083474_202405,"-2.380242,37.83948"
